name,scn_name,v_nom,carrier,x,y,country,control,generator
0,eGon2035,380.0,AC,13.60427444018489,47.549498217049525,AT,Slack,43775 load shedding
1,eGon2035,380.0,AC,4.798653786209867,50.74318840599844,BE,Slack,43776 coal
10,eGon2035,380.0,AC,18.902232738057837,51.57212911875295,PL,Slack,43787 coal
11,eGon2035,380.0,AC,16.277634034498558,61.35776074926747,SE,Slack,43788 load shedding
2,eGon2035,380.0,AC,8.207947631625533,46.82343065666129,CH,Slack,43777 load shedding
3,eGon2035,380.0,AC,15.238200383770577,49.84255074731976,CZ,Slack,43778 coal
4,eGon2035,380.0,AC,9.917045468507343,51.12782254459413,DE,Slack,0 biomass
41240,eGon2035,110.0,dsm,10.050971033155273,51.18298105964712,DE,Slack,41240 load shedding
48639,eGon2035,1.0,CH4,13.60427444018489,47.549498217049525,AT,Slack,48639 CH4
48640,eGon2035,1.0,CH4,4.798653786209867,50.74318840599844,BE,Slack,48640 CH4
48641,eGon2035,1.0,CH4,8.207947631625533,46.82343065666129,CH,Slack,48641 load shedding
48642,eGon2035,1.0,CH4,15.238200383770577,49.84255074731976,CZ,Slack,48642 CH4
48643,eGon2035,1.0,CH4,9.73224872983087,55.99042991134832,DK,Slack,48643 CH4
48644,eGon2035,1.0,CH4,3.1555151587908,46.808684469407666,FR,Slack,48644 CH4
48645,eGon2035,1.0,CH4,-6.097540942585511,54.6687787490669,GB,Slack,48645 CH4
48646,eGon2035,1.0,CH4,6.130510690868267,49.6773404049915,LU,Slack,48646 CH4
48647,eGon2035,1.0,CH4,5.55144817647059,52.374286058823536,NL,Slack,48647 CH4
48648,eGon2035,1.0,CH4,8.605317995983397,60.97891064521747,NO,Slack,48648 CH4
48649,eGon2035,1.0,CH4,18.902232738057837,51.57212911875295,PL,Slack,48649 CH4
48650,eGon2035,1.0,CH4,16.277634034498558,61.35776074926747,SE,Slack,48650 CH4
48652,eGon2035,1.0,CH4,41.0,55.0,RU,Slack,48652 CH4
48653,eGon2035,1.0,H2_saltcavern,10.183299737548198,52.588197647976386,DE,Slack,48653 load shedding
49625,eGon2035,1.0,central_heat,11.57240578601486,48.132056085526024,DE,Slack,49625 central_biomass_CHP_heat
49900,eGon2035,1.0,central_heat,9.66896053697167,48.70282832432833,DE,Slack,49900 load shedding
49968,eGon2035,1.0,central_heat,11.1843538079117,48.8925941640158,DE,Slack,49968 load shedding
49990,eGon2035,1.0,central_heat,8.843102472030221,48.837826733192436,DE,Slack,49990 load shedding
5,eGon2035,380.0,AC,11.008111579217836,55.750166227541925,DK,Slack,43779 coal
50041,eGon2035,1.0,central_heat,9.269669757563,48.941882446914136,DE,Slack,50041 load shedding
50204,eGon2035,1.0,central_heat,11.594778144236566,49.36588734901521,DE,Slack,50204 central_biomass_CHP_heat
50228,eGon2035,1.0,central_heat,7.166203001174726,49.4053979627198,DE,Slack,50228 load shedding
50380,eGon2035,1.0,central_heat,6.719150542515035,49.803915993364186,DE,Slack,50380 load shedding
50382,eGon2035,1.0,central_heat,8.622920418217664,49.847237393218045,DE,Slack,50382 central_biomass_CHP_heat
50397,eGon2035,1.0,central_heat,8.210030100660704,49.90374406689819,DE,Slack,50397 central_biomass_CHP_heat
50595,eGon2035,1.0,central_heat,9.79784484870542,50.31441368076232,DE,Slack,50595 load shedding
50600,eGon2035,1.0,central_heat,10.220483897574942,50.331312266245796,DE,Slack,50600 load shedding
50864,eGon2035,1.0,central_heat,10.697221040999166,50.946700518118064,DE,Slack,50864 load shedding
51081,eGon2035,1.0,central_heat,7.839884425360301,51.233062686286566,DE,Slack,51081 load shedding
51088,eGon2035,1.0,central_heat,7.1756855955281775,51.26383528350481,DE,Slack,51088 central_biomass_CHP_heat
51121,eGon2035,1.0,central_heat,7.29283596012094,51.28612674334649,DE,Slack,51121 central_biomass_CHP_heat
51150,eGon2035,1.0,central_heat,6.5818282258552685,51.34184806195452,DE,Slack,51150 load shedding
51206,eGon2035,1.0,central_heat,6.6562750075649655,51.39497744924855,DE,Slack,51206 load shedding
51419,eGon2035,1.0,central_heat,11.05468578235287,51.89571057031115,DE,Slack,51419 central_biomass_CHP_heat
51428,eGon2035,1.0,central_heat,13.948175561628274,51.860770644142924,DE,Slack,51428 load shedding
51432,eGon2035,1.0,central_heat,8.660607798166346,51.94782979862198,DE,Slack,51432 central_biomass_CHP_heat
51439,eGon2035,1.0,central_heat,7.619048321186317,51.965736072051044,DE,Slack,51439 central_biomass_CHP_heat
51464,eGon2035,1.0,central_heat,11.726105802012999,52.01239619742032,DE,Slack,51464 load shedding
51480,eGon2035,1.0,central_heat,8.532151684975394,52.20076487142297,DE,Slack,51480 load shedding
51490,eGon2035,1.0,central_heat,8.091291924233271,52.102954543942374,DE,Slack,51490 load shedding
51491,eGon2035,1.0,central_heat,8.675581400367685,52.1255711353745,DE,Slack,51491 load shedding
51503,eGon2035,1.0,central_heat,14.002083694000689,52.08914473672471,DE,Slack,51503 load shedding
51622,eGon2035,1.0,central_heat,10.014704604176098,52.43856885556786,DE,Slack,51622 load shedding
51709,eGon2035,1.0,central_heat,12.081555563402448,52.82953594867763,DE,Slack,51709 central_biomass_CHP_heat
51723,eGon2035,1.0,central_heat,9.926290253977875,52.99077219072347,DE,Slack,51723 central_biomass_CHP_heat
51730,eGon2035,1.0,central_heat,8.804033937293706,52.91565017811782,DE,Slack,51730 load shedding
51737,eGon2035,1.0,central_heat,11.161923164243287,52.977098205851675,DE,Slack,51737 load shedding
51856,eGon2035,1.0,central_heat,12.681573420400051,53.517718223088906,DE,Slack,51856 load shedding
51862,eGon2035,1.0,central_heat,13.267759029430376,53.55050353608134,DE,Slack,51862 geo_thermal
51935,eGon2035,1.0,central_heat,10.20856369711131,53.95348221038051,DE,Slack,51935 central_biomass_CHP_heat
51971,eGon2035,1.0,central_heat,7.887068205078002,54.18099410988304,DE,Slack,51971 load shedding
51980,eGon2035,1.0,central_heat,10.58385200174222,54.295254188452965,DE,Slack,51980 central_biomass_CHP_heat
51987,eGon2035,1.0,central_heat,12.721312898328543,54.355517667202044,DE,Slack,51987 load shedding
52029,eGon2035,1.0,central_heat,7.187541507058753,51.533798310628825,DE,Slack,52029 load shedding
52040,eGon2035,1.0,rural_heat,10.049577962078038,51.184001542003145,DE,Slack,52040 load shedding
6,eGon2035,380.0,AC,3.1555151587908,46.808684469407666,FR,Slack,43781 load shedding
63652,eGon2035,1.0,central_heat_store,11.57240578601486,48.132056085526024,DE,Slack,63652 load shedding
63927,eGon2035,1.0,central_heat_store,9.66896053697167,48.70282832432833,DE,Slack,63927 load shedding
63995,eGon2035,1.0,central_heat_store,11.1843538079117,48.8925941640158,DE,Slack,63995 load shedding
64017,eGon2035,1.0,central_heat_store,8.843102472030221,48.837826733192436,DE,Slack,64017 load shedding
64068,eGon2035,1.0,central_heat_store,9.269669757563,48.941882446914136,DE,Slack,64068 load shedding
64231,eGon2035,1.0,central_heat_store,11.594778144236566,49.36588734901521,DE,Slack,64231 load shedding
64255,eGon2035,1.0,central_heat_store,7.166203001174726,49.4053979627198,DE,Slack,64255 load shedding
64407,eGon2035,1.0,central_heat_store,6.719150542515035,49.803915993364186,DE,Slack,64407 load shedding
64409,eGon2035,1.0,central_heat_store,8.622920418217664,49.847237393218045,DE,Slack,64409 load shedding
64424,eGon2035,1.0,central_heat_store,8.210030100660704,49.90374406689819,DE,Slack,64424 load shedding
64622,eGon2035,1.0,central_heat_store,9.79784484870542,50.31441368076232,DE,Slack,64622 load shedding
64627,eGon2035,1.0,central_heat_store,10.220483897574942,50.331312266245796,DE,Slack,64627 load shedding
64891,eGon2035,1.0,central_heat_store,10.697221040999166,50.946700518118064,DE,Slack,64891 load shedding
65108,eGon2035,1.0,central_heat_store,7.839884425360301,51.233062686286566,DE,Slack,65108 load shedding
65115,eGon2035,1.0,central_heat_store,7.1756855955281775,51.26383528350481,DE,Slack,65115 load shedding
65148,eGon2035,1.0,central_heat_store,7.29283596012094,51.28612674334649,DE,Slack,65148 load shedding
65177,eGon2035,1.0,central_heat_store,6.5818282258552685,51.34184806195452,DE,Slack,65177 load shedding
65233,eGon2035,1.0,central_heat_store,6.6562750075649655,51.39497744924855,DE,Slack,65233 load shedding
65446,eGon2035,1.0,central_heat_store,11.05468578235287,51.89571057031115,DE,Slack,65446 load shedding
65455,eGon2035,1.0,central_heat_store,13.948175561628274,51.860770644142924,DE,Slack,65455 load shedding
65459,eGon2035,1.0,central_heat_store,8.660607798166346,51.94782979862198,DE,Slack,65459 load shedding
65466,eGon2035,1.0,central_heat_store,7.619048321186317,51.965736072051044,DE,Slack,65466 load shedding
65491,eGon2035,1.0,central_heat_store,11.726105802012999,52.01239619742032,DE,Slack,65491 load shedding
65507,eGon2035,1.0,central_heat_store,8.532151684975394,52.20076487142297,DE,Slack,65507 load shedding
65517,eGon2035,1.0,central_heat_store,8.091291924233271,52.102954543942374,DE,Slack,65517 load shedding
65518,eGon2035,1.0,central_heat_store,8.675581400367685,52.1255711353745,DE,Slack,65518 load shedding
65530,eGon2035,1.0,central_heat_store,14.002083694000689,52.08914473672471,DE,Slack,65530 load shedding
65649,eGon2035,1.0,central_heat_store,10.014704604176098,52.43856885556786,DE,Slack,65649 load shedding
65736,eGon2035,1.0,central_heat_store,12.081555563402448,52.82953594867763,DE,Slack,65736 load shedding
65750,eGon2035,1.0,central_heat_store,9.926290253977875,52.99077219072347,DE,Slack,65750 load shedding
65757,eGon2035,1.0,central_heat_store,8.804033937293706,52.91565017811782,DE,Slack,65757 load shedding
65764,eGon2035,1.0,central_heat_store,11.161923164243287,52.977098205851675,DE,Slack,65764 load shedding
65883,eGon2035,1.0,central_heat_store,12.681573420400051,53.517718223088906,DE,Slack,65883 load shedding
65889,eGon2035,1.0,central_heat_store,13.267759029430376,53.55050353608134,DE,Slack,65889 load shedding
65962,eGon2035,1.0,central_heat_store,10.20856369711131,53.95348221038051,DE,Slack,65962 load shedding
65998,eGon2035,1.0,central_heat_store,7.887068205078002,54.18099410988304,DE,Slack,65998 load shedding
66007,eGon2035,1.0,central_heat_store,10.58385200174222,54.295254188452965,DE,Slack,66007 load shedding
66014,eGon2035,1.0,central_heat_store,12.721312898328543,54.355517667202044,DE,Slack,66014 load shedding
66056,eGon2035,1.0,central_heat_store,7.187541507058753,51.533798310628825,DE,Slack,66056 load shedding
66067,eGon2035,1.0,rural_heat_store,10.049577962078038,51.184001542003145,DE,Slack,66067 load shedding
69914,eGon2035,1.0,Li_ion,10.05057055904979,51.182827407933424,DE,Slack,69914 load shedding
7,eGon2035,380.0,AC,-4.036611166043771,53.97543323566312,GB,Slack,43782 lignite
71327,eGon2035,1.0,CH4,6.998247,50.966093,DE,Slack,71327 CH4_NG
71328,eGon2035,1.0,CH4,11.5857,50.8969,DE,Slack,71328 CH4_biogas
71329,eGon2035,1.0,CH4,9.285375,54.803584,DE,Slack,71329 CH4_biogas
71330,eGon2035,1.0,CH4,13.421,52.5116,DE,Slack,71330 CH4_biogas
71331,eGon2035,1.0,CH4,9.778464,48.360497,DE,Slack,71331 CH4_biogas
71332,eGon2035,1.0,CH4,9.708357,52.211165,DE,Slack,71332 CH4_NG
71333,eGon2035,1.0,CH4,11.5957,48.1889,DE,Slack,71333 CH4_biogas
71334,eGon2035,1.0,CH4,8.458985,49.045185,DE,Slack,71334 CH4_biogas
71335,eGon2035,1.0,CH4,9.130456,52.600633,DE,Slack,71335 CH4_NG
71336,eGon2035,1.0,CH4,13.715,51.127,DE,Slack,71336 CH4_biogas
71337,eGon2035,1.0,CH4,13.396862,53.721273,DE,Slack,71337 CH4_biogas
71338,eGon2035,1.0,CH4,12.001123,53.907065,DE,Slack,71338 CH4_biogas
71339,eGon2035,1.0,CH4,7.326647,53.47606800000001,DE,Slack,71339 CH4_NG
71340,eGon2035,1.0,CH4,10.05526,53.38313100000001,DE,Slack,71340 CH4_biogas
71341,eGon2035,1.0,CH4,6.882478,51.35175,DE,Slack,71341 CH4_NG
71342,eGon2035,1.0,CH4,11.0606,49.4386,DE,Slack,71342 CH4_biogas
71343,eGon2035,1.0,CH4,12.612611,50.781515,DE,Slack,71343 CH4_biogas
71344,eGon2035,1.0,CH4,6.9781,49.2137,DE,Slack,71344 load shedding
71345,eGon2035,1.0,CH4,8.475607,49.818168,DE,Slack,71345 CH4_biogas
71346,eGon2035,1.0,CH4,8.011674000000001,52.317116,DE,Slack,71346 CH4_NG
71347,eGon2035,1.0,CH4,12.228765,51.428414,DE,Slack,71347 CH4_biogas
71348,eGon2035,1.0,CH4,10.5147,52.2786,DE,Slack,71348 CH4_biogas
71349,eGon2035,1.0,CH4,7.637349,47.849604,DE,Slack,71349 CH4_biogas
71350,eGon2035,1.0,CH4,11.0299,50.9848,DE,Slack,71350 CH4_biogas
71351,eGon2035,1.0,CH4,6.310867,50.971491,DE,Slack,71351 CH4_biogas
71352,eGon2035,1.0,CH4,11.6796,52.2985,DE,Slack,71352 CH4_biogas
71353,eGon2035,1.0,CH4,9.146297,48.708005,DE,Slack,71353 load shedding
71354,eGon2035,1.0,CH4,9.1558,49.9882,DE,Slack,71354 CH4_biogas
71355,eGon2035,1.0,CH4,14.50612,51.408113,DE,Slack,71355 CH4_biogas
71356,eGon2035,1.0,CH4,12.093572,49.299596,DE,Slack,71356 CH4_biogas
71357,eGon2035,1.0,CH4,12.8825,48.7874,DE,Slack,71357 CH4_biogas
71358,eGon2035,1.0,CH4,10.200844,54.266597,DE,Slack,71358 CH4_biogas
71359,eGon2035,1.0,CH4,10.815859,48.236579,DE,Slack,71359 CH4_biogas
71360,eGon2035,1.0,CH4,8.716305,53.162569,DE,Slack,71360 CH4_biogas
71361,eGon2035,1.0,CH4,7.477,51.5197,DE,Slack,71361 CH4_biogas
71362,eGon2035,1.0,CH4,8.61882,52.07103,DE,Slack,71362 CH4_biogas
71363,eGon2035,1.0,CH4,8.506817999999999,50.535805,DE,Slack,71363 CH4_biogas
71377,eGon2035,1.0,H2_grid,6.998247,50.966093,DE,Slack,71377 load shedding
71378,eGon2035,1.0,H2_grid,11.5857,50.8969,DE,Slack,71378 load shedding
71379,eGon2035,1.0,H2_grid,9.285375,54.803584,DE,Slack,71379 load shedding
71380,eGon2035,1.0,H2_grid,13.421,52.5116,DE,Slack,71380 load shedding
71381,eGon2035,1.0,H2_grid,9.778464,48.360497,DE,Slack,71381 load shedding
71382,eGon2035,1.0,H2_grid,9.708357,52.211165,DE,Slack,71382 load shedding
71383,eGon2035,1.0,H2_grid,11.5957,48.1889,DE,Slack,71383 load shedding
71384,eGon2035,1.0,H2_grid,8.458985,49.045185,DE,Slack,71384 load shedding
71385,eGon2035,1.0,H2_grid,9.130456,52.600633,DE,Slack,71385 load shedding
71386,eGon2035,1.0,H2_grid,13.715,51.127,DE,Slack,71386 load shedding
71387,eGon2035,1.0,H2_grid,13.396862,53.721273,DE,Slack,71387 load shedding
71388,eGon2035,1.0,H2_grid,12.001123,53.907065,DE,Slack,71388 load shedding
71389,eGon2035,1.0,H2_grid,7.326647,53.47606800000001,DE,Slack,71389 load shedding
71390,eGon2035,1.0,H2_grid,10.05526,53.38313100000001,DE,Slack,71390 load shedding
71391,eGon2035,1.0,H2_grid,6.882478,51.35175,DE,Slack,71391 load shedding
71392,eGon2035,1.0,H2_grid,11.0606,49.4386,DE,Slack,71392 load shedding
71393,eGon2035,1.0,H2_grid,12.612611,50.781515,DE,Slack,71393 load shedding
71394,eGon2035,1.0,H2_grid,6.9781,49.2137,DE,Slack,71394 load shedding
71395,eGon2035,1.0,H2_grid,8.475607,49.818168,DE,Slack,71395 load shedding
71396,eGon2035,1.0,H2_grid,8.011674000000001,52.317116,DE,Slack,71396 load shedding
71397,eGon2035,1.0,H2_grid,12.228765,51.428414,DE,Slack,71397 load shedding
71398,eGon2035,1.0,H2_grid,10.5147,52.2786,DE,Slack,71398 load shedding
71399,eGon2035,1.0,H2_grid,7.637349,47.849604,DE,Slack,71399 load shedding
71400,eGon2035,1.0,H2_grid,11.0299,50.9848,DE,Slack,71400 load shedding
71401,eGon2035,1.0,H2_grid,6.310867,50.971491,DE,Slack,71401 load shedding
71402,eGon2035,1.0,H2_grid,11.6796,52.2985,DE,Slack,71402 load shedding
71403,eGon2035,1.0,H2_grid,9.146297,48.708005,DE,Slack,71403 load shedding
71404,eGon2035,1.0,H2_grid,9.1558,49.9882,DE,Slack,71404 load shedding
71405,eGon2035,1.0,H2_grid,14.50612,51.408113,DE,Slack,71405 load shedding
71406,eGon2035,1.0,H2_grid,12.093572,49.299596,DE,Slack,71406 load shedding
71407,eGon2035,1.0,H2_grid,12.8825,48.7874,DE,Slack,71407 load shedding
71408,eGon2035,1.0,H2_grid,10.200844,54.266597,DE,Slack,71408 load shedding
71409,eGon2035,1.0,H2_grid,10.815859,48.236579,DE,Slack,71409 load shedding
71410,eGon2035,1.0,H2_grid,8.716305,53.162569,DE,Slack,71410 load shedding
71411,eGon2035,1.0,H2_grid,7.477,51.5197,DE,Slack,71411 load shedding
71412,eGon2035,1.0,H2_grid,8.61882,52.07103,DE,Slack,71412 load shedding
71413,eGon2035,1.0,H2_grid,8.506817999999999,50.535805,DE,Slack,71413 load shedding
71414,eGon2035,1.0,central_heat,10.579617572013165,47.71443899090593,DE,Slack,71414 central_biomass_CHP_heat
71415,eGon2035,1.0,central_heat,9.967180657199208,48.23500541232516,DE,Slack,71415 central_biomass_CHP_heat
71416,eGon2035,1.0,central_heat,7.848039411686173,47.96519237610335,DE,Slack,71416 central_biomass_CHP_heat
71417,eGon2035,1.0,central_heat,11.793113384740789,48.08138705031488,DE,Slack,71417 central_biomass_CHP_heat
71418,eGon2035,1.0,central_heat,9.117013314991919,47.85320073856192,DE,Slack,71418 central_biomass_CHP_heat
71419,eGon2035,1.0,central_heat,12.470875454988317,48.23411485296516,DE,Slack,71419 central_biomass_CHP_heat
71420,eGon2035,1.0,central_heat,11.55396444107651,47.933061925707904,DE,Slack,71420 central_biomass_CHP_heat
71421,eGon2035,1.0,central_heat,11.39616776919538,48.02032279548276,DE,Slack,71421 central_biomass_CHP_heat
71422,eGon2035,1.0,central_heat,8.203435370263689,47.875690552408884,DE,Slack,71422 central_biomass_CHP_heat
71423,eGon2035,1.0,central_heat,9.08024756298316,48.60129480200308,DE,Slack,71423 central_biomass_CHP_heat
71424,eGon2035,1.0,central_heat,8.491988047281694,48.112806978196964,DE,Slack,71424 central_biomass_CHP_heat
71425,eGon2035,1.0,central_heat,10.81146747329681,48.22287842352697,DE,Slack,71425 central_biomass_CHP_heat
71427,eGon2035,1.0,central_heat,13.32306026813395,48.65163814763606,DE,Slack,71427 central_biomass_CHP_heat
71428,eGon2035,1.0,central_heat,12.084562030588012,49.43806922387966,DE,Slack,71428 central_biomass_CHP_heat
71429,eGon2035,1.0,central_heat,9.13849565908604,48.27587341688383,DE,Slack,71429 central_biomass_CHP_heat
71430,eGon2035,1.0,central_heat,9.125071472114179,49.01980250147173,DE,Slack,71430 central_biomass_CHP_heat
71431,eGon2035,1.0,central_heat,11.5218690716234,48.696713934448546,DE,Slack,71431 central_biomass_CHP_heat
71432,eGon2035,1.0,central_heat,9.808122753238944,48.77171074567135,DE,Slack,71432 load shedding
71434,eGon2035,1.0,central_heat,12.242331470444947,48.79268795138163,DE,Slack,71434 central_biomass_CHP_heat
71435,eGon2035,1.0,central_heat,8.21585081327304,49.1973989224812,DE,Slack,71435 central_biomass_CHP_heat
71437,eGon2035,1.0,central_heat,11.749227555963351,50.632238358931644,DE,Slack,71437 central_biomass_CHP_heat
71439,eGon2035,1.0,central_heat,9.018647909175144,48.906997878885775,DE,Slack,71439 central_biomass_CHP_heat
71440,eGon2035,1.0,central_heat,12.991729440587243,48.97380315656332,DE,Slack,71440 central_biomass_CHP_heat
71441,eGon2035,1.0,central_heat,10.332891176178501,49.212504830107136,DE,Slack,71441 central_biomass_CHP_heat
71443,eGon2035,1.0,central_heat,10.939575365474614,49.49893461819642,DE,Slack,71443 central_biomass_CHP_heat
71444,eGon2035,1.0,central_heat,8.424491724722015,49.50818916701922,DE,Slack,71444 central_biomass_CHP_heat
71445,eGon2035,1.0,central_heat,7.069275381006465,49.53216162816621,DE,Slack,71445 central_biomass_CHP_heat
71446,eGon2035,1.0,central_heat,6.831287036815454,49.39470553296412,DE,Slack,71446 load shedding
71447,eGon2035,1.0,central_heat,7.0745265943138005,49.31359417701306,DE,Slack,71447 load shedding
71448,eGon2035,1.0,central_heat,8.355528832758903,49.59379951775568,DE,Slack,71448 central_biomass_CHP_heat
71450,eGon2035,1.0,central_heat,8.551471321871851,49.47872393835062,DE,Slack,71450 geo_thermal
71452,eGon2035,1.0,central_heat,9.530571778932398,49.62893309986949,DE,Slack,71452 central_biomass_CHP_heat
71453,eGon2035,1.0,central_heat,11.255573658902973,50.05265784499659,DE,Slack,71453 central_biomass_CHP_heat
71454,eGon2035,1.0,central_heat,10.079309892895072,49.7009443433532,DE,Slack,71454 central_biomass_CHP_heat
71455,eGon2035,1.0,central_heat,9.657363045164233,49.93107473380508,DE,Slack,71455 central_biomass_CHP_heat
71456,eGon2035,1.0,central_heat,8.737139913756366,50.06385729110421,DE,Slack,71456 central_biomass_CHP_heat
71457,eGon2035,1.0,central_heat,6.926801448819138,49.86063918400301,DE,Slack,71457 central_biomass_CHP_heat
71458,eGon2035,1.0,central_heat,8.585994035779146,50.29948771104631,DE,Slack,71458 central_biomass_CHP_heat
71461,eGon2035,1.0,central_heat,11.725968329847731,50.02486278363654,DE,Slack,71461 load shedding
71462,eGon2035,1.0,central_heat,8.909955345604395,50.15117206016088,DE,Slack,71462 central_biomass_CHP_heat
71464,eGon2035,1.0,central_heat,7.150936649711103,50.12282973232471,DE,Slack,71464 central_biomass_CHP_heat
71465,eGon2035,1.0,central_heat,10.500575428484819,50.01469324636408,DE,Slack,71465 load shedding
71466,eGon2035,1.0,central_heat,7.838629261003295,50.544677179093064,DE,Slack,71466 central_biomass_CHP_heat
71467,eGon2035,1.0,central_heat,7.544815275393414,50.07311769808735,DE,Slack,71467 central_biomass_CHP_heat
71468,eGon2035,1.0,central_heat,6.356521156151158,50.70513113893664,DE,Slack,71468 central_biomass_CHP_heat
71469,eGon2035,1.0,central_heat,8.623919443421082,50.14422778281343,DE,Slack,71469 central_biomass_CHP_heat
71470,eGon2035,1.0,central_heat,11.02285940157452,50.476145286682524,DE,Slack,71470 central_biomass_CHP_heat
71471,eGon2035,1.0,central_heat,11.959389339628423,50.25136574406329,DE,Slack,71471 central_biomass_CHP_heat
71472,eGon2035,1.0,central_heat,12.702801756965348,50.70548773037575,DE,Slack,71472 central_biomass_CHP_heat
71475,eGon2035,1.0,central_heat,7.455882787509125,50.72637033801927,DE,Slack,71475 central_biomass_CHP_heat
71476,eGon2035,1.0,central_heat,8.573627676236585,50.91654449921911,DE,Slack,71476 central_biomass_CHP_heat
71477,eGon2035,1.0,central_heat,6.899211749964036,51.00956964928342,DE,Slack,71477 central_biomass_CHP_heat
71478,eGon2035,1.0,central_heat,8.442661353826534,52.20769761048897,DE,Slack,71478 central_biomass_CHP_heat
71479,eGon2035,1.0,central_heat,12.02194789891819,50.845498192532595,DE,Slack,71479 central_biomass_CHP_heat
